Method	State	Epigenome	Assemblies	LenElements1	LenElements2	OverlapCount	DebugCheck	ExpectedOverlap	Enrichment	EnrichPValue	DepletePValue
normalApproximate	13_ReprPC	E004	haqer.hg38	10654	1581	32	1.000000	15.477235	2.067553	2.026283e-05	9.999722e-01
normalApproximate	13_ReprPC	E005	haqer.hg38	8270	1581	26	1.000000	9.197529	2.826846	3.047339e-08	9.993634e-01
normalApproximate	13_ReprPC	E006	haqer.hg38	24043	1581	28	1.000000	28.333099	0.988243	5.628571e-01	5.126431e-01
normalApproximate	13_ReprPC	E007	haqer.hg38	3909	1581	13	1.000000	4.232091	3.071767	2.413083e-05	9.899999e-01
normalApproximate	13_ReprPC	E008	haqer.hg38	8375	1581	18	1.000000	10.252041	1.755748	1.128477e-02	9.949162e-01
normalApproximate	13_ReprPC	E009	haqer.hg38	23933	1581	56	1.000000	38.472906	1.455570	2.693714e-03	9.983922e-01
normalApproximate	13_ReprPC	E010	haqer.hg38	26215	1581	64	1.000000	40.377395	1.585045	1.116022e-04	9.999411e-01
normalApproximate	13_ReprPC	E011	haqer.hg38	24910	1581	53	1.000000	40.367386	1.312941	2.637405e-02	9.819867e-01
normalApproximate	13_ReprPC	E012	haqer.hg38	18914	1581	53	1.000000	25.967607	2.041004	7.213570e-08	9.999999e-01
normalApproximate	13_ReprPC	E013	haqer.hg38	8138	1581	24	1.000000	10.844726	2.213057	5.409368e-05	9.997256e-01
normalApproximate	13_ReprPC	E014	haqer.hg38	18895	1581	38	1.000000	25.294149	1.502324	7.117029e-03	9.960006e-01
normalApproximate	13_ReprPC	E015	haqer.hg38	23349	1581	63	1.000000	33.556786	1.877415	2.118128e-07	9.999999e-01
normalApproximate	13_ReprPC	E016	haqer.hg38	20360	1581	45	1.000000	28.995254	1.551978	1.800518e-03	9.990288e-01
normalApproximate	13_ReprPC	E017	haqer.hg38	49044	1581	89	1.000000	93.053802	0.956436	6.868703e-01	3.519522e-01
normalApproximate	13_ReprPC	E018	haqer.hg38	24196	1581	51	1.000000	32.811744	1.554322	8.874360e-04	9.995204e-01
normalApproximate	13_ReprPC	E019	haqer.hg38	21602	1581	49	1.000000	28.317056	1.730406	6.300512e-05	9.999714e-01
normalApproximate	13_ReprPC	E020	haqer.hg38	22271	1581	58	1.000000	29.988655	1.934065	1.879637e-07	9.999999e-01
normalApproximate	13_ReprPC	E021	haqer.hg38	9370	1581	19	1.000000	10.661740	1.782073	7.793240e-03	9.965175e-01
normalApproximate	13_ReprPC	E022	haqer.hg38	6888	1581	16	1.000000	6.872623	2.328078	4.523676e-04	9.976094e-01
normalApproximate	13_ReprPC	E023	haqer.hg38	33616	1581	72	1.000000	50.705128	1.419975	1.479645e-03	9.990798e-01
normalApproximate	13_ReprPC	E024	haqer.hg38	15892	1581	71	1.000000	18.522586	3.833158	2.028814e-34	9.999959e-01
normalApproximate	13_ReprPC	E025	haqer.hg38	38243	1581	84	1.000000	68.307256	1.229738	2.998227e-02	9.775114e-01
normalApproximate	13_ReprPC	E026	haqer.hg38	30457	1581	64	1.000000	56.821745	1.126329	1.831966e-01	8.504819e-01
normalApproximate	13_ReprPC	E027	haqer.hg38	33091	1581	112	1.000000	49.575000	2.259203	1.825272e-19	1.000000e+00
normalApproximate	13_ReprPC	E028	haqer.hg38	17202	1581	56	1.000000	21.480618	2.607001	6.469132e-14	9.999991e-01
normalApproximate	13_ReprPC	E029	haqer.hg38	22527	1581	45	1.000000	41.702863	1.079063	3.301430e-01	7.246294e-01
normalApproximate	13_ReprPC	E030	haqer.hg38	19734	1581	46	1.000000	34.898340	1.318114	3.457996e-02	9.766382e-01
normalApproximate	13_ReprPC	E031	haqer.hg38	17383	1581	22	1.000000	25.828802	0.851762	8.052211e-01	2.540965e-01
normalApproximate	13_ReprPC	E032	haqer.hg38	13781	1581	23	1.000000	15.486036	1.485209	3.621019e-02	9.799227e-01
normalApproximate	13_ReprPC	E033	haqer.hg38	21776	1581	36	1.000000	37.792589	0.952568	6.472767e-01	4.156211e-01
normalApproximate	13_ReprPC	E034	haqer.hg38	52270	1581	109	1.000000	72.433220	1.504834	7.005950e-06	9.999960e-01
normalApproximate	13_ReprPC	E035	haqer.hg38	18620	1581	23	1.000000	29.379204	0.782867	9.002974e-01	1.363845e-01
normalApproximate	13_ReprPC	E036	haqer.hg38	17629	1581	25	1.000000	23.005591	1.086692	3.765663e-01	7.001976e-01
normalApproximate	13_ReprPC	E037	haqer.hg38	4217	1581	8	1.000000	4.327604	1.848598	6.151343e-02	9.692623e-01
normalApproximate	13_ReprPC	E038	haqer.hg38	4522	1581	10	1.000000	4.603778	2.172129	1.054338e-02	9.891557e-01
normalApproximate	13_ReprPC	E039	haqer.hg38	8877	1581	14	1.000000	10.425953	1.342803	1.687256e-01	8.978538e-01
normalApproximate	13_ReprPC	E040	haqer.hg38	9742	1581	16	1.000000	11.381315	1.405813	1.093414e-01	9.366346e-01
normalApproximate	13_ReprPC	E041	haqer.hg38	17026	1581	31	1.000000	22.740357	1.363215	5.024306e-02	9.681423e-01
normalApproximate	13_ReprPC	E042	haqer.hg38	11797	1581	18	1.000000	14.865413	1.210864	2.455252e-01	8.289200e-01
normalApproximate	13_ReprPC	E043	haqer.hg38	14355	1581	21	1.000000	18.808069	1.116542	3.469961e-01	7.343337e-01
normalApproximate	13_ReprPC	E044	haqer.hg38	16862	1581	26	1.000000	23.331613	1.114368	3.252041e-01	7.460769e-01
normalApproximate	13_ReprPC	E045	haqer.hg38	6500	1581	13	1.000000	6.773634	1.919206	1.324524e-02	9.930122e-01
normalApproximate	13_ReprPC	E046	haqer.hg38	15739	1581	23	1.000000	19.473572	1.181088	2.445458e-01	8.212961e-01
normalApproximate	13_ReprPC	E047	haqer.hg38	9092	1581	17	1.000000	10.773760	1.577908	3.940241e-02	9.802501e-01
normalApproximate	13_ReprPC	E048	haqer.hg38	5623	1581	12	1.000000	5.831065	2.057943	8.913377e-03	9.932666e-01
normalApproximate	13_ReprPC	E049	haqer.hg38	38461	1581	74	1.000000	72.615614	1.019065	4.576522e-01	5.896339e-01
normalApproximate	13_ReprPC	E050	haqer.hg38	23839	1581	60	1.000000	42.041655	1.427156	3.143097e-03	9.980675e-01
normalApproximate	13_ReprPC	E051	haqer.hg38	33739	1581	88	1.000000	70.423581	1.249581	1.859946e-02	9.862936e-01
normalApproximate	13_ReprPC	E052	haqer.hg38	32939	1581	54	1.000000	54.836831	0.984740	5.729714e-01	4.815168e-01
normalApproximate	13_ReprPC	E053	haqer.hg38	28386	1581	50	1.000000	45.776185	1.092271	2.880118e-01	7.609531e-01
normalApproximate	13_ReprPC	E054	haqer.hg38	14152	1581	25	1.000000	19.158818	1.304882	1.092260e-01	9.279979e-01
normalApproximate	13_ReprPC	E055	haqer.hg38	51770	1581	105	1.000000	84.626266	1.240750	1.312232e-02	9.902128e-01
normalApproximate	13_ReprPC	E056	haqer.hg38	45672	1581	70	1.000000	59.764219	1.171269	9.935515e-02	9.217945e-01
normalApproximate	13_ReprPC	E057	haqer.hg38	29195	1581	77	1.000000	42.958476	1.792429	1.021946e-07	1.000000e+00
normalApproximate	13_ReprPC	E058	haqer.hg38	24708	1581	52	1.000000	33.924665	1.532808	1.124633e-03	9.993789e-01
normalApproximate	13_ReprPC	E059	haqer.hg38	38760	1581	86	1.000000	48.797491	1.762386	4.548301e-08	1.000000e+00
normalApproximate	13_ReprPC	E061	haqer.hg38	31422	1581	46	1.000000	43.979123	1.045951	4.079157e-01	6.502708e-01
normalApproximate	13_ReprPC	E062	haqer.hg38	16202	1581	43	1.000000	20.118479	2.137338	2.405982e-07	9.999982e-01
normalApproximate	13_ReprPC	E063	haqer.hg38	22353	1581	55	1.000000	28.292445	1.943982	3.166082e-07	9.999999e-01
normalApproximate	13_ReprPC	E065	haqer.hg38	4269	1581	8	1.000000	3.490428	2.291982	1.481470e-02	9.815006e-01
normalApproximate	13_ReprPC	E066	haqer.hg38	12919	1581	19	1.000000	13.689043	1.387971	9.502689e-02	9.432109e-01
normalApproximate	13_ReprPC	E067	haqer.hg38	6654	1581	23	1.000000	8.624107	2.666943	9.622077e-07	9.991285e-01
normalApproximate	13_ReprPC	E068	haqer.hg38	6000	1581	19	1.000000	7.385940	2.572455	1.873392e-05	9.982759e-01
normalApproximate	13_ReprPC	E069	haqer.hg38	11851	1581	34	1.000000	14.990830	2.268053	7.264862e-07	9.999722e-01
normalApproximate	13_ReprPC	E070	haqer.hg38	15710	1581	42	1.000000	22.493364	1.867217	2.619923e-05	9.999892e-01
normalApproximate	13_ReprPC	E071	haqer.hg38	11729	1581	41	1.000000	13.778432	2.975665	2.034105e-13	9.999469e-01
normalApproximate	13_ReprPC	E072	haqer.hg38	8906	1581	40	1.000000	11.013765	3.631819	2.662206e-18	9.997632e-01
normalApproximate	13_ReprPC	E073	haqer.hg38	8091	1581	33	1.000000	9.570362	3.448145	4.106920e-14	9.994807e-01
normalApproximate	13_ReprPC	E074	haqer.hg38	6895	1581	23	1.000000	8.436759	2.726165	5.331133e-07	9.990345e-01
normalApproximate	13_ReprPC	E075	haqer.hg38	9299	1581	26	1.000000	10.255025	2.535343	8.088537e-07	9.996422e-01
normalApproximate	13_ReprPC	E076	haqer.hg38	8033	1581	25	1.000000	10.063541	2.484215	2.273093e-06	9.996025e-01
normalApproximate	13_ReprPC	E077	haqer.hg38	12884	1581	40	1.000000	16.407217	2.437952	4.555881e-09	9.999871e-01
normalApproximate	13_ReprPC	E078	haqer.hg38	14609	1581	48	1.000000	19.473777	2.464853	7.505301e-11	9.999975e-01
normalApproximate	13_ReprPC	E079	haqer.hg38	5814	1581	16	1.000000	5.541952	2.887069	9.795146e-06	9.952113e-01
normalApproximate	13_ReprPC	E080	haqer.hg38	59331	1581	174	1.000000	91.989584	1.891519	9.285797e-19	1.000000e+00
normalApproximate	13_ReprPC	E081	haqer.hg38	25211	1581	72	1.000000	40.706646	1.768753	4.890076e-07	9.999998e-01
normalApproximate	13_ReprPC	E082	haqer.hg38	20119	1581	47	1.000000	32.033949	1.467193	4.852666e-03	9.971532e-01
normalApproximate	13_ReprPC	E083	haqer.hg38	13648	1581	29	1.000000	22.070442	1.313975	8.362541e-02	9.447432e-01
normalApproximate	13_ReprPC	E084	haqer.hg38	23445	1581	45	1.000000	36.851731	1.221110	1.008671e-01	9.255663e-01
normalApproximate	13_ReprPC	E085	haqer.hg38	18667	1581	38	1.000000	26.034793	1.459585	1.160589e-02	9.932048e-01
normalApproximate	13_ReprPC	E086	haqer.hg38	15884	1581	35	1.000000	23.767124	1.472622	1.312084e-02	9.924441e-01
normalApproximate	13_ReprPC	E087	haqer.hg38	8381	1581	50	1.000000	9.749839	5.128290	6.234079e-38	9.995294e-01
normalApproximate	13_ReprPC	E088	haqer.hg38	27663	1581	62	1.000000	47.427870	1.307248	1.890010e-02	9.869464e-01
normalApproximate	13_ReprPC	E089	haqer.hg38	41232	1581	73	1.000000	42.968623	1.698914	2.388709e-06	9.999989e-01
normalApproximate	13_ReprPC	E090	haqer.hg38	35154	1581	61	1.000000	45.495421	1.340794	1.190383e-02	9.920424e-01
normalApproximate	13_ReprPC	E091	haqer.hg38	19779	1581	51	1.000000	22.589343	2.257702	1.539386e-09	9.999995e-01
normalApproximate	13_ReprPC	E092	haqer.hg38	40401	1581	107	1.000000	55.562891	1.925746	1.643608e-12	1.000000e+00
normalApproximate	13_ReprPC	E093	haqer.hg38	17192	1581	38	1.000000	25.543366	1.487666	8.436139e-03	9.951917e-01
normalApproximate	13_ReprPC	E094	haqer.hg38	161	1581	3	1.000000	0.113269	26.485593	1.249969e-16	1.156991e+00
normalApproximate	13_ReprPC	E095	haqer.hg38	13634	1581	21	1.000000	15.572053	1.348570	1.040698e-01	9.349816e-01
normalApproximate	13_ReprPC	E096	haqer.hg38	5669	1581	10	1.000000	5.206890	1.920532	2.871148e-02	9.846519e-01
normalApproximate	13_ReprPC	E097	haqer.hg38	6552	1581	17	1.000000	8.176161	2.079215	1.673523e-03	9.983788e-01
normalApproximate	13_ReprPC	E098	haqer.hg38	170	1581	2	1.000000	0.121999	16.393585	6.020364e-07	1.123103e+00
normalApproximate	13_ReprPC	E099	haqer.hg38	8298	1581	19	1.000000	10.777995	1.762851	8.902872e-03	9.960108e-01
normalApproximate	13_ReprPC	E100	haqer.hg38	5768	1581	23	1.000000	5.544495	4.148259	1.856181e-13	9.952202e-01
normalApproximate	13_ReprPC	E101	haqer.hg38	11793	1581	25	1.000000	14.746677	1.695297	5.241034e-03	9.975816e-01
normalApproximate	13_ReprPC	E102	haqer.hg38	10422	1581	27	1.000000	13.714174	1.968766	2.518441e-04	9.998569e-01
normalApproximate	13_ReprPC	E103	haqer.hg38	7106	1581	23	1.000000	8.447919	2.722564	5.525325e-07	9.990405e-01
normalApproximate	13_ReprPC	E104	haqer.hg38	2425	1581	1	1.000000	2.326247	0.429877	8.888786e-01	2.609108e-01
normalApproximate	13_ReprPC	E105	haqer.hg38	6878	1581	12	1.000000	7.635846	1.571535	7.931335e-02	9.605116e-01
normalApproximate	13_ReprPC	E106	haqer.hg38	11469	1581	30	1.000000	12.319735	2.435117	4.078270e-07	9.998833e-01
normalApproximate	13_ReprPC	E107	haqer.hg38	34097	1581	121	1.000000	53.123363	2.277717	2.395034e-21	1.000000e+00
normalApproximate	13_ReprPC	E108	haqer.hg38	22479	1581	85	1.000000	31.315936	2.714273	3.473045e-22	1.000000e+00
normalApproximate	13_ReprPC	E109	haqer.hg38	14816	1581	34	1.000000	18.860611	1.802699	3.374767e-04	9.998558e-01
normalApproximate	13_ReprPC	E110	haqer.hg38	16732	1581	54	1.000000	21.298157	2.535431	9.593516e-13	9.999991e-01
normalApproximate	13_ReprPC	E111	haqer.hg38	37264	1581	109	1.000000	53.788183	2.026467	1.489604e-14	1.000000e+00
normalApproximate	13_ReprPC	E112	haqer.hg38	14945	1581	28	1.000000	22.623279	1.237663	1.503742e-01	8.938058e-01
normalApproximate	13_ReprPC	E113	haqer.hg38	2525	1581	8	1.000000	1.986087	4.028021	3.226464e-05	9.643477e-01
normalApproximate	13_ReprPC	E114	haqer.hg38	25256	1581	53	1.000000	40.548962	1.307062	2.846023e-02	9.804547e-01
normalApproximate	13_ReprPC	E115	haqer.hg38	14867	1581	9	1.000000	18.545028	0.485305	9.906757e-01	1.707120e-02
normalApproximate	13_ReprPC	E116	haqer.hg38	9410	1581	11	1.000000	10.406087	1.057074	4.882991e-01	6.333771e-01
normalApproximate	13_ReprPC	E117	haqer.hg38	18875	1581	33	1.000000	29.990565	1.100346	3.215377e-01	7.415294e-01
normalApproximate	13_ReprPC	E118	haqer.hg38	43856	1581	80	1.000000	70.460841	1.135382	1.350597e-01	8.896726e-01
normalApproximate	13_ReprPC	E119	haqer.hg38	9380	1581	20	1.000000	11.235968	1.779998	6.497552e-03	9.971093e-01
normalApproximate	13_ReprPC	E120	haqer.hg38	15273	1581	21	1.000000	20.081398	1.045744	4.624622e-01	6.252660e-01
normalApproximate	13_ReprPC	E121	haqer.hg38	36294	1581	51	1.000000	54.143623	0.941939	6.930417e-01	3.571706e-01
normalApproximate	13_ReprPC	E122	haqer.hg38	29108	1581	44	1.000000	50.225225	0.876054	8.328656e-01	2.055443e-01
normalApproximate	13_ReprPC	E123	haqer.hg38	14688	1581	23	1.000000	18.510501	1.242538	1.748654e-01	8.788956e-01
normalApproximate	13_ReprPC	E124	haqer.hg38	27796	1581	61	1.000000	55.200731	1.105058	2.336763e-01	8.061904e-01
normalApproximate	13_ReprPC	E125	haqer.hg38	19452	1581	43	1.000000	28.988872	1.483328	5.589332e-03	9.967833e-01
normalApproximate	13_ReprPC	E126	haqer.hg38	21844	1581	37	1.000000	34.128782	1.084129	3.405457e-01	7.204881e-01
normalApproximate	13_ReprPC	E127	haqer.hg38	23297	1581	58	1.000000	34.599839	1.676308	4.032849e-05	9.999806e-01
normalApproximate	13_ReprPC	E128	haqer.hg38	18941	1581	30	1.000000	29.296401	1.024017	4.848305e-01	5.889479e-01
normalApproximate	13_ReprPC	E129	haqer.hg38	31224	1581	52	1.000000	52.719611	0.986350	5.679038e-01	4.877151e-01
normalApproximate	13_ReprPC	E001	haqer.hs1Tohg38.browser	19363	2367	83	1.000000	35.148941	2.361380	3.830288e-16	1.000000e+00
normalApproximate	13_ReprPC	E002	haqer.hs1Tohg38.browser	18285	2367	63	1.000000	34.829324	1.808821	1.118204e-06	9.999995e-01
normalApproximate	13_ReprPC	E003	haqer.hs1Tohg38.browser	17001	2367	77	1.000000	30.692924	2.508722	3.808518e-17	1.000000e+00
normalApproximate	13_ReprPC	E004	haqer.hs1Tohg38.browser	10654	2367	49	1.000000	23.097624	2.121430	5.125395e-08	9.999996e-01
normalApproximate	13_ReprPC	E005	haqer.hs1Tohg38.browser	8270	2367	40	1.000000	13.705674	2.918499	1.191978e-12	9.999435e-01
normalApproximate	13_ReprPC	E006	haqer.hs1Tohg38.browser	24043	2367	52	1.000000	42.215821	1.231766	7.438019e-02	9.451396e-01
normalApproximate	13_ReprPC	E007	haqer.hs1Tohg38.browser	3909	2367	17	1.000000	6.309741	2.694247	2.163801e-05	9.968575e-01
normalApproximate	13_ReprPC	E008	haqer.hs1Tohg38.browser	8375	2367	31	1.000000	15.283676	2.028308	4.496133e-05	9.999607e-01
normalApproximate	13_ReprPC	E009	haqer.hs1Tohg38.browser	23933	2367	70	1.000000	57.401023	1.219490	5.278027e-02	9.601340e-01
normalApproximate	13_ReprPC	E010	haqer.hs1Tohg38.browser	26215	2367	75	1.000000	60.228477	1.245258	3.109500e-02	9.770120e-01
normalApproximate	13_ReprPC	E011	haqer.hs1Tohg38.browser	24910	2367	99	1.000000	60.235181	1.643558	2.869684e-07	9.999999e-01
normalApproximate	13_ReprPC	E012	haqer.hs1Tohg38.browser	18914	2367	86	1.000000	38.723075	2.220898	1.595408e-14	1.000000e+00
normalApproximate	13_ReprPC	E013	haqer.hs1Tohg38.browser	8138	2367	41	1.000000	16.173176	2.535062	5.773715e-10	9.999849e-01
normalApproximate	13_ReprPC	E014	haqer.hs1Tohg38.browser	18895	2367	60	1.000000	37.717113	1.590790	1.711978e-04	9.999099e-01
normalApproximate	13_ReprPC	E015	haqer.hs1Tohg38.browser	23349	2367	115	1.000000	50.043760	2.297989	1.471639e-20	1.000000e+00
normalApproximate	13_ReprPC	E016	haqer.hs1Tohg38.browser	20360	2367	77	1.000000	43.242171	1.780669	1.598975e-07	9.999999e-01
normalApproximate	13_ReprPC	E017	haqer.hs1Tohg38.browser	49044	2367	165	1.000000	138.826069	1.188538	1.229810e-02	9.902344e-01
normalApproximate	13_ReprPC	E018	haqer.hs1Tohg38.browser	24196	2367	92	1.000000	48.930304	1.880225	3.684519e-10	1.000000e+00
normalApproximate	13_ReprPC	E019	haqer.hs1Tohg38.browser	21602	2367	83	1.000000	42.221449	1.965825	1.874997e-10	1.000000e+00
normalApproximate	13_ReprPC	E020	haqer.hs1Tohg38.browser	22271	2367	95	1.000000	44.714215	2.124604	2.593325e-14	1.000000e+00
normalApproximate	13_ReprPC	E021	haqer.hs1Tohg38.browser	9370	2367	33	1.000000	15.886092	2.077289	1.369155e-05	9.999780e-01
normalApproximate	13_ReprPC	E022	haqer.hs1Tohg38.browser	6888	2367	28	1.000000	10.240556	2.734226	2.849627e-08	9.996350e-01
normalApproximate	13_ReprPC	E023	haqer.hs1Tohg38.browser	33616	2367	122	1.000000	75.613168	1.613476	3.947391e-08	1.000000e+00
normalApproximate	13_ReprPC	E024	haqer.hs1Tohg38.browser	15892	2367	108	1.000000	27.623907	3.909657	2.977464e-53	1.000000e+00
normalApproximate	13_ReprPC	E025	haqer.hs1Tohg38.browser	38243	2367	163	1.000000	101.898333	1.599634	4.062843e-10	1.000000e+00
normalApproximate	13_ReprPC	E026	haqer.hs1Tohg38.browser	30457	2367	104	1.000000	84.803283	1.226368	1.924326e-02	9.853835e-01
normalApproximate	13_ReprPC	E027	haqer.hs1Tohg38.browser	33091	2367	179	1.000000	73.930191	2.421203	1.896971e-35	1.000000e+00
normalApproximate	13_ReprPC	E028	haqer.hs1Tohg38.browser	17202	2367	78	1.000000	32.041292	2.434359	2.753529e-16	1.000000e+00
normalApproximate	13_ReprPC	E029	haqer.hs1Tohg38.browser	22527	2367	84	1.000000	62.258729	1.349208	3.157398e-03	9.978787e-01
normalApproximate	13_ReprPC	E030	haqer.hs1Tohg38.browser	19734	2367	75	1.000000	52.103092	1.439454	8.412921e-04	9.994836e-01
normalApproximate	13_ReprPC	E031	haqer.hs1Tohg38.browser	17383	2367	39	1.000000	38.534213	1.012088	5.022202e-01	5.624153e-01
normalApproximate	13_ReprPC	E032	haqer.hs1Tohg38.browser	13781	2367	37	1.000000	23.079774	1.603135	2.451076e-03	9.987483e-01
normalApproximate	13_ReprPC	E033	haqer.hs1Tohg38.browser	21776	2367	63	1.000000	56.398266	1.117056	2.051780e-01	8.310167e-01
normalApproximate	13_ReprPC	E034	haqer.hs1Tohg38.browser	52270	2367	182	1.000000	107.988320	1.685367	2.066984e-13	1.000000e+00
normalApproximate	13_ReprPC	E035	haqer.hs1Tohg38.browser	18620	2367	44	1.000000	43.827654	1.003932	5.199476e-01	5.408779e-01
normalApproximate	13_ReprPC	E036	haqer.hs1Tohg38.browser	17629	2367	37	1.000000	34.292894	1.078941	3.518752e-01	7.097152e-01
normalApproximate	13_ReprPC	E037	haqer.hs1Tohg38.browser	4217	2367	13	1.000000	6.452863	2.014610	8.204907e-03	9.945181e-01
normalApproximate	13_ReprPC	E038	haqer.hs1Tohg38.browser	4522	2367	18	1.000000	6.863813	2.622449	2.148667e-05	9.976865e-01
normalApproximate	13_ReprPC	E039	haqer.hs1Tohg38.browser	8877	2367	27	1.000000	15.545948	1.736787	2.589991e-03	9.988378e-01
normalApproximate	13_ReprPC	E040	haqer.hs1Tohg38.browser	9742	2367	21	1.000000	16.975246	1.237095	1.946279e-01	8.654602e-01
normalApproximate	13_ReprPC	E041	haqer.hs1Tohg38.browser	17026	2367	50	1.000000	33.920536	1.474033	3.479685e-03	9.979606e-01
normalApproximate	13_ReprPC	E042	haqer.hs1Tohg38.browser	11797	2367	35	1.000000	22.171989	1.578568	4.191172e-03	9.978142e-01
normalApproximate	13_ReprPC	E043	haqer.hs1Tohg38.browser	14355	2367	39	1.000000	28.053941	1.390179	2.342267e-02	9.852961e-01
normalApproximate	13_ReprPC	E044	haqer.hs1Tohg38.browser	16862	2367	51	1.000000	34.806829	1.465230	3.637054e-03	9.978486e-01
normalApproximate	13_ReprPC	E045	haqer.hs1Tohg38.browser	6500	2367	27	1.000000	10.095437	2.674476	1.016912e-07	9.996051e-01
normalApproximate	13_ReprPC	E046	haqer.hs1Tohg38.browser	15739	2367	37	1.000000	29.039425	1.274130	8.141572e-02	9.432523e-01
normalApproximate	13_ReprPC	E047	haqer.hs1Tohg38.browser	9092	2367	25	1.000000	16.069859	1.555707	1.716482e-02	9.910224e-01
normalApproximate	13_ReprPC	E048	haqer.hs1Tohg38.browser	5623	2367	12	1.000000	8.693207	1.380388	1.689025e-01	9.023534e-01
normalApproximate	13_ReprPC	E049	haqer.hs1Tohg38.browser	38461	2367	135	1.000000	108.358807	1.245861	5.039395e-03	9.962249e-01
normalApproximate	13_ReprPC	E050	haqer.hs1Tohg38.browser	23839	2367	97	1.000000	62.725423	1.546422	7.571412e-06	9.999958e-01
normalApproximate	13_ReprPC	E051	haqer.hs1Tohg38.browser	33739	2367	145	1.000000	105.110096	1.379506	4.187079e-05	9.999725e-01
normalApproximate	13_ReprPC	E052	haqer.hs1Tohg38.browser	32939	2367	82	1.000000	81.797881	1.002471	5.133838e-01	5.315193e-01
normalApproximate	13_ReprPC	E053	haqer.hs1Tohg38.browser	28386	2367	101	1.000000	68.274915	1.479313	3.723122e-05	9.999779e-01
normalApproximate	13_ReprPC	E054	haqer.hs1Tohg38.browser	14152	2367	42	1.000000	28.567004	1.470228	7.369317e-03	9.956968e-01
normalApproximate	13_ReprPC	E055	haqer.hs1Tohg38.browser	51770	2367	186	1.000000	126.187479	1.473997	2.793173e-08	1.000000e+00
normalApproximate	13_ReprPC	E056	haqer.hs1Tohg38.browser	45672	2367	112	1.000000	89.036493	1.257911	7.566666e-03	9.944146e-01
normalApproximate	13_ReprPC	E057	haqer.hs1Tohg38.browser	29195	2367	114	1.000000	64.066049	1.779414	1.820927e-10	1.000000e+00
normalApproximate	13_ReprPC	E058	haqer.hs1Tohg38.browser	24708	2367	86	1.000000	50.592002	1.699873	3.388281e-07	9.999998e-01
